 0.000000   0.025264   0.141432
 0.003003   0.025334   0.138853
 0.006006   0.025403   0.136296
 0.009009   0.025470   0.133763
 0.012012   0.025537   0.131253
 0.015015   0.025602   0.128766
 0.018018   0.025665   0.126302
 0.021021   0.025728   0.123861
 0.024024   0.025789   0.121443
 0.027027   0.025850   0.119048
 0.030030   0.025909   0.116677
 0.033033   0.025966   0.114328
 0.037037   0.026042   0.111232
 0.041041   0.026115   0.108178
 0.045045   0.026186   0.105164
 0.049049   0.026255   0.102191
 0.053053   0.026322   0.099260
 0.057057   0.026388   0.096369
 0.061061   0.026451   0.093520
 0.065065   0.026513   0.090711
 0.069069   0.026572   0.087944
 0.074074   0.026644   0.084542
 0.079079   0.026713   0.081204
 0.084084   0.026780   0.077931
 0.089089   0.026843   0.074721
 0.094094   0.026904   0.071576
 0.100100   0.026974   0.067886
 0.106106   0.027040   0.064288
 0.112112   0.027103   0.060783
 0.119119   0.027171   0.056810
 0.126126   0.027236   0.052963
 0.134134   0.027303   0.048720
 0.142142   0.027366   0.044640
 0.151151   0.027429   0.040248
 0.161161   0.027493   0.035610
 0.173173   0.027559   0.030383
 0.188188   0.027627   0.024369
 0.209209   0.027699   0.016918
 0.314314   0.027776   -0.003380
 0.414414   0.027742   0.003562
 0.446446   0.027780   0.011198
 0.467467   0.027831   0.017635
 0.483483   0.027885   0.023298
 0.496496   0.027941   0.028382
 0.507508   0.027997   0.033023
 0.517518   0.028056   0.037511
 0.526527   0.028116   0.041769
 0.534535   0.028174   0.045729
 0.542543   0.028238   0.049852
 0.549550   0.028298   0.053595
 0.556557   0.028363   0.057463
 0.562563   0.028422   0.060879
 0.568569   0.028485   0.064387
 0.574575   0.028551   0.067987
 0.580581   0.028621   0.071679
 0.585586   0.028682   0.074827
 0.590591   0.028746   0.078039
 0.595596   0.028812   0.081314
 0.600601   0.028882   0.084654
 0.605606   0.028954   0.088058
 0.609610   0.029013   0.090827
 0.613614   0.029075   0.093637
 0.617618   0.029138   0.096489
 0.621622   0.029204   0.099381
 0.625626   0.029271   0.102314
 0.629630   0.029340   0.105289
 0.633634   0.029412   0.108304
 0.637638   0.029485   0.111360
 0.641642   0.029560   0.114457
 0.645646   0.029638   0.117596
 0.649650   0.029717   0.120775
 0.652653   0.029778   0.123187
 0.655656   0.029840   0.125621
 0.658659   0.029904   0.128079
 0.661662   0.029969   0.130559
 0.664665   0.030035   0.133063
 0.667668   0.030102   0.135590
 0.670671   0.030170   0.138140
 0.673674   0.030240   0.140713
 0.676677   0.030311   0.143309
 0.679680   0.030384   0.145928
 0.682683   0.030457   0.148570
 0.685686   0.030532   0.151235
 0.688689   0.030609   0.153923
 0.691692   0.030686   0.156635
 0.694695   0.030765   0.159369
 0.697698   0.030846   0.162127
 0.700701   0.030928   0.164907
 0.703704   0.031011   0.167711
 0.706707   0.031096   0.170538
 0.709710   0.031182   0.173387
 0.712713   0.031269   0.176260
 0.715716   0.031358   0.179156
 0.718719   0.031449   0.182075
 0.721722   0.031540   0.185017
 0.724725   0.031634   0.187982
 0.727728   0.031729   0.190970
 0.729730   0.031793   0.192975
 0.731732   0.031857   0.194990
 0.733734   0.031923   0.197016
 0.735736   0.031989   0.199052
 0.737738   0.032056   0.201098
 0.739740   0.032123   0.203154
 0.741742   0.032191   0.205220
 0.743744   0.032260   0.207297
 0.745746   0.032329   0.209384
 0.747748   0.032400   0.211481
 0.749750   0.032471   0.213589
 0.751752   0.032542   0.215706
 0.753754   0.032615   0.217834
 0.755756   0.032688   0.219973
 0.757758   0.032761   0.222121
 0.759760   0.032836   0.224280
 0.761762   0.032911   0.226449
 0.763764   0.032987   0.228628
 0.765766   0.033064   0.230818
 0.767768   0.033141   0.233017
 0.769770   0.033219   0.235227
 0.771772   0.033298   0.237448
 0.773774   0.033378   0.239678
 0.775776   0.033458   0.241919
 0.777778   0.033539   0.244170
 0.779780   0.033621   0.246431
 0.781782   0.033703   0.248703
