 0.000000   115.424869   -100.508020
 0.006006   114.834835   -95.999130
 0.012012   114.271420   -91.643566
 0.018018   113.733704   -87.441328
 0.025025   113.137621   -82.732504
 0.032032   112.573802   -78.232375
 0.039039   112.040784   -73.940940
 0.047047   111.467461   -69.291987
 0.055055   110.930275   -64.915614
 0.064064   110.366419   -60.318013
 0.073073   109.842428   -56.065396
 0.083083   109.303192   -51.744878
 0.094094   108.757359   -47.484230
 0.106106   108.211977   -43.424001
 0.119119   107.671797   -39.717518
 0.133133   107.138499   -36.530887
 0.148148   106.609864   -34.042971
 0.163163   106.111391   -32.513406
 0.178178   105.628690   -31.941903
 0.193193   105.147374   -32.329537
 0.208208   104.653053   -33.672298
 0.222222   104.169377   -35.348491
 0.235235   103.699437   -36.873393
 0.248248   103.209825   -38.371383
 0.260260   102.740728   -39.729354
 0.272272   102.255461   -41.063844
 0.283283   101.796668   -42.266162
 0.294294   101.324744   -43.449486
 0.305305   100.839907   -44.609891
 0.316316   100.342366   -45.764391
 0.326326   99.878823   -46.866530
 0.336336   99.403820   -48.051460
 0.346346   98.916573   -49.313757
 0.355355   98.466932   -50.517197
 0.364364   98.006163   -51.784244
 0.373373   97.533692   -53.114545
 0.382382   97.048949   -54.509758
 0.390390   96.607317   -55.791793
 0.398398   96.155336   -57.092681
 0.406406   95.692879   -58.408614
 0.414414   95.219820   -59.740529
 0.422422   94.736032   -61.088167
 0.430430   94.241389   -62.451621
 0.437437   93.799572   -63.657521
 0.444444   93.349259   -64.877312
 0.451451   92.890343   -66.113113
 0.458458   92.422711   -67.365049
 0.465465   91.946251   -68.633033
 0.472472   91.460849   -69.917285
 0.478478   91.037588   -71.030309
 0.484484   90.607601   -72.158763
 0.490490   90.170768   -73.311428
 0.496496   89.726929   -74.491141
 0.502503   89.275926   -75.697210
 0.508509   88.817600   -76.930108
 0.514515   88.351790   -78.188635
 0.520521   87.878332   -79.479464
 0.526527   87.396989   -80.816499
 0.532533   86.907462   -82.204094
 0.537538   86.493056   -83.398321
 0.542543   86.072587   -84.627167
 0.547548   85.645880   -85.890692
 0.552553   85.212766   -87.186478
 0.557558   84.773093   -88.511709
 0.562563   84.326714   -89.866221
 0.567568   83.873482   -91.250067
 0.572573   83.413251   -92.663198
 0.577578   82.945874   -94.105803
 0.582583   82.471201   -95.578326
 0.587588   81.989083   -97.080941
 0.591592   81.597927   -98.304670
 0.595596   81.201833   -99.547649
 0.599600   80.800723   -100.809840
 0.603604   80.394522   -102.090889
 0.607608   79.983154   -103.390520
