 0.831832   0.954547   -2.934076
 0.834835   0.945735   -2.935169
 0.837838   0.936918   -2.936560
 0.840841   0.928097   -2.938247
 0.843844   0.919271   -2.940230
 0.846847   0.910438   -2.942510
 0.849850   0.901598   -2.945086
 0.852853   0.892749   -2.947959
 0.855856   0.883892   -2.951128
 0.858859   0.875025   -2.954594
 0.861862   0.866146   -2.958357
 0.864865   0.857256   -2.962416
 0.867868   0.848354   -2.966771
 0.870871   0.839438   -2.971423
 0.873874   0.830507   -2.976371
 0.876877   0.821561   -2.981616
 0.879880   0.812599   -2.987158
 0.882883   0.803620   -2.992995
 0.885886   0.794623   -2.999130
 0.888889   0.785607   -3.005561
 0.891892   0.776571   -3.012288
 0.894895   0.767515   -3.019312
 0.897898   0.758437   -3.026633
 0.899900   0.752373   -3.031678
 0.901902   0.746298   -3.036854
 0.903904   0.740213   -3.042165
 0.905906   0.734117   -3.047596
 0.907908   0.728010   -3.053204
 0.909910   0.721892   -3.058776
 0.911912   0.715762   -3.065332
 0.913914   0.709616   -3.075770
 0.915916   0.703443   -3.091356
 0.917918   0.697235   -3.111856
 0.919920   0.690980   -3.137332
 0.921922   0.684670   -3.167768
 0.923924   0.678293   -3.203168
 0.925926   0.671841   -3.243532
 0.927928   0.665303   -3.288858
 0.929930   0.658669   -3.339148
 0.931932   0.651929   -3.394401
 0.933934   0.645074   -3.454617
 0.935936   0.638094   -3.519796
 0.937938   0.630978   -3.589939
 0.939940   0.623716   -3.665044
 0.941942   0.616300   -3.745113
 0.943944   0.608718   -3.830145
 0.945946   0.600960   -3.920141
 0.947948   0.593018   -4.015099
 0.949950   0.584881   -4.115021
 0.951952   0.576538   -4.219906
 0.953954   0.567981   -4.329755
 0.955956   0.559198   -4.444566
 0.957958   0.550181   -4.564341
 0.959960   0.540920   -4.689079
 0.961962   0.531403   -4.818780
 0.963964   0.521622   -4.953444
 0.964965   0.516629   -5.022637
 0.965966   0.511566   -5.093072
 0.966967   0.506432   -5.164747
 0.967968   0.501226   -5.237662
 0.968969   0.495946   -5.311819
 0.969970   0.490591   -5.387216
 0.970971   0.485160   -5.463855
 0.971972   0.479652   -5.541734
 0.972973   0.474065   -5.620853
 0.973974   0.468399   -5.701214
 0.974975   0.462651   -5.782815
 0.975976   0.456821   -5.865658
 0.976977   0.450908   -5.949741
 0.977978   0.444909   -6.035065
 0.978979   0.438825   -6.121629
 0.979980   0.432653   -6.209435
 0.980981   0.426393   -6.298481
 0.981982   0.420043   -6.388768
 0.982983   0.413602   -6.480296
 0.983984   0.407069   -6.573064
 0.984985   0.400443   -6.667074
 0.985986   0.393721   -6.762324
 0.986987   0.386904   -6.858815
 0.987988   0.379990   -6.956547
 0.988989   0.372977   -7.055520
 0.989990   0.365864   -7.155733
 0.990991   0.358651   -7.257188
 0.991992   0.351335   -7.359883
 0.992993   0.343916   -7.463819
 0.993994   0.336392   -7.568995
 0.994995   0.328762   -7.675413
 0.995996   0.321025   -7.783071
 0.996997   0.313180   -7.891970
 0.997998   0.305225   -8.002110
 0.998999   0.297159   -8.113491
 1.000000   0.288981   -8.226112
256 psinorm ti(keV) dti/dpsiN
