 0.814815   0.844273   -2.554031
 0.817818   0.836604   -2.553421
 0.820821   0.828937   -2.552799
 0.823824   0.821272   -2.552166
 0.826827   0.813609   -2.551521
 0.829830   0.805948   -2.550865
 0.832833   0.798288   -2.550198
 0.835836   0.790631   -2.549519
 0.838839   0.782976   -2.548828
 0.841842   0.775323   -2.548126
 0.844845   0.767672   -2.547413
 0.847848   0.760023   -2.546688
 0.850851   0.752377   -2.545952
 0.853854   0.744732   -2.545205
 0.856857   0.737090   -2.544447
 0.859860   0.729450   -2.543677
 0.862863   0.721813   -2.542897
 0.865866   0.714178   -2.542106
 0.868869   0.706545   -2.541306
 0.871872   0.698914   -2.540496
 0.874875   0.691287   -2.539678
 0.877878   0.683661   -2.538854
 0.880881   0.676038   -2.538025
 0.883884   0.668418   -2.537196
 0.886887   0.660800   -2.536370
 0.889890   0.653184   -2.535555
 0.892893   0.645571   -2.534761
 0.895896   0.637960   -2.534003
 0.898899   0.630352   -2.533303
 0.901902   0.622745   -2.532693
 0.904905   0.615140   -2.532218
 0.907908   0.607537   -2.531947
 0.910911   0.599933   -2.531978
 0.913914   0.592329   -2.532453
 0.916917   0.584723   -2.533581
 0.919920   0.577111   -2.535664
 0.922923   0.569492   -2.539143
 0.925926   0.561859   -2.544661
 0.928929   0.554206   -2.553138
 0.931932   0.546521   -2.565956
 0.933934   0.541372   -2.577808
 0.935936   0.536197   -2.593230
 0.937938   0.530986   -2.613199
 0.939940   0.525730   -2.638996
 0.941942   0.520415   -2.672243
 0.943944   0.515024   -2.715009
 0.945946   0.509536   -2.769912
 0.947948   0.503923   -2.840264
 0.949950   0.498150   -2.930226
 0.951952   0.492173   -3.045003
 0.953954   0.485937   -3.191044
 0.955956   0.479370   -3.376261
 0.957958   0.472386   -3.610212
 0.959960   0.464875   -3.904238
 0.961962   0.456705   -4.271337
 0.963964   0.447714   -4.726118
 0.964965   0.442853   -4.990854
 0.965966   0.437713   -5.283208
 0.966967   0.432266   -5.604696
 0.967968   0.426482   -5.956852
 0.968969   0.420330   -6.340825
 0.969970   0.413777   -6.757324
 0.970971   0.406791   -7.206446
 0.971972   0.399339   -7.687510
 0.972973   0.391390   -8.198874
 0.973974   0.382916   -8.737743
 0.974975   0.373890   -9.299986
 0.975976   0.364291   -9.879974
 0.976977   0.354106   -10.470462
 0.977978   0.343329   -11.062539
 0.978979   0.331962   -11.645671
 0.979980   0.320021   -12.207857
 0.980981   0.307533   -12.735923
 0.981982   0.294540   -13.215957
 0.982983   0.281096   -13.633879
 0.983984   0.267270   -13.976127
 0.984985   0.253145   -14.230401
 0.985986   0.238813   -14.386422
 0.986987   0.224378   -14.436626
 0.987988   0.209948   -14.376712
 0.988989   0.195633   -14.205993
 0.989990   0.181544   -13.927502
 0.990991   0.167784   -13.547833
 0.991992   0.154451   -13.076731
 0.992993   0.141631   -12.526491
 0.993994   0.129395   -11.911205
 0.994995   0.117801   -11.245970
 0.995996   0.106892   -10.546064
 0.996997   0.096695   -9.826352
 0.997998   0.087222   -9.100296
 0.998999   0.078474   -8.381021
 1.000000   0.070438   -7.675471
256 psinorm te(KeV) dte/dpsiN
