column 1 is time, column 2 to 9 for fluxes at r/a=
    0.7375    0.7625    0.7875    0.8125    0.8375    0.8625    0.8875    0.9125
respectively 
 
     0.52779 -0.00050684 -0.00063398   0.0016549   0.0010078 -0.00093191 -0.00038789 -5.9394E-05 -4.4570E-06
     0.53567 -0.00051867 -0.00082065   0.0010153  0.00040242  -0.0010639 -0.00039410 -5.9209E-05 -4.3918E-06
     0.54355 -0.00052511 -0.00099280  0.00029037 -0.00018211  -0.0012290 -0.00041455 -5.8954E-05 -4.2114E-06
     0.55142 -0.00051832  -0.0010887 -0.00027060 -0.00053646  -0.0013504 -0.00043235 -5.8385E-05 -3.9948E-06
     0.55930 -0.00052945  -0.0012160 -0.00068344  -0.0010306  -0.0014582 -0.00044163 -5.7868E-05 -3.8217E-06
     0.56718 -0.00053334  -0.0012227 -0.00065371  -0.0013024  -0.0015702 -0.00045147 -5.6127E-05 -3.5871E-06
     0.57506 -0.00052158  -0.0012111 -0.00066318  -0.0014602  -0.0016331 -0.00045906 -5.4342E-05 -3.3083E-06
     0.58293 -0.00051176  -0.0012925 -0.00094156  -0.0018451  -0.0017535 -0.00047074 -5.3140E-05 -3.1030E-06
     0.59081 -0.00050876  -0.0013898  -0.0012249  -0.0022095  -0.0018104 -0.00047315 -5.1331E-05 -2.8842E-06
     0.59869 -0.00050809  -0.0014566  -0.0013209  -0.0022956  -0.0017899 -0.00046492 -4.8795E-05 -2.6278E-06
     0.60657 -0.00049088  -0.0015089  -0.0015250  -0.0023791  -0.0017837 -0.00045122 -4.6253E-05 -2.4402E-06
     0.61444 -0.00047181  -0.0015510  -0.0017949  -0.0025706  -0.0018148 -0.00044745 -4.4231E-05 -2.2488E-06
     0.62232 -0.00044776  -0.0015507  -0.0017928  -0.0026507  -0.0018460 -0.00043857 -4.1817E-05 -2.0306E-06
     0.63020 -0.00041579  -0.0014547  -0.0016252  -0.0026652  -0.0018582 -0.00043063 -3.9582E-05 -1.8359E-06
     0.63808 -0.00038407  -0.0012781  -0.0015018  -0.0026154  -0.0018118 -0.00041565 -3.7248E-05 -1.6078E-06
     0.64595 -0.00035272  -0.0011225  -0.0014369  -0.0024185  -0.0017565 -0.00039887 -3.5248E-05 -1.4352E-06
     0.65383 -0.00031208 -0.00093898  -0.0011791  -0.0021902  -0.0016745 -0.00037823 -3.2473E-05 -1.2531E-06
     0.66171 -0.00027437 -0.00080711 -0.00098732  -0.0021471  -0.0016365 -0.00036018 -2.9888E-05 -1.1292E-06
     0.66959 -0.00025489 -0.00080901 -0.00091284  -0.0019670  -0.0015826 -0.00034286 -2.7081E-05 -9.4074E-07
     0.67746 -0.00021683 -0.00073236 -0.00069849  -0.0017827  -0.0014993 -0.00032506 -2.4774E-05 -7.7039E-07
     0.68534 -0.00016720 -0.00054433 -0.00044020  -0.0015990  -0.0014007 -0.00030970 -2.2607E-05 -6.6107E-07
     0.69322 -0.00012665 -0.00039606 -0.00015651  -0.0012106  -0.0012740 -0.00028653 -2.0406E-05 -5.6787E-07
     0.70110 -7.9317E-05 -0.00022629  0.00011867 -0.00085847  -0.0011432 -0.00026247 -1.8161E-05 -4.9327E-07
     0.70897 -3.0311E-05  7.4694E-05  0.00057623 -0.00048276  -0.0010156 -0.00023793 -1.6103E-05 -3.8948E-07
     0.71685  1.6447E-05  0.00033037   0.0010409 -0.00018470 -0.00089691 -0.00021001 -1.4193E-05 -3.4493E-07
     0.72473  6.0368E-05  0.00056158   0.0014999  0.00010714 -0.00075084 -0.00018405 -1.2273E-05 -2.9087E-07
     0.73261  0.00010380  0.00076381   0.0019749  0.00051532 -0.00058344 -0.00016031 -1.0311E-05 -1.7611E-07
     0.74048  0.00015936  0.00096214   0.0024742   0.0010281 -0.00041209 -0.00013723 -8.1818E-06 -1.0692E-07
     0.74836  0.00022384   0.0012053   0.0029753   0.0015658 -0.00022044 -0.00010701 -6.2035E-06 -4.9866E-08
     0.75624  0.00028300   0.0014460   0.0034203   0.0020859 -3.9764E-05 -7.3398E-05 -3.9500E-06 -2.2469E-09
     0.76412  0.00033658   0.0017217   0.0040366   0.0027199  0.00014231 -4.4217E-05 -2.0290E-06  5.5499E-08
     0.77199  0.00037994   0.0019263   0.0045710   0.0032972  0.00030135 -1.7437E-05  1.6513E-08  9.5749E-08
     0.77987  0.00042752   0.0021154   0.0051486   0.0038954  0.00050161  1.5113E-05  2.3384E-06  1.8090E-07
     0.78775  0.00048482   0.0023746   0.0058019   0.0045281  0.00072293  4.8334E-05  4.5211E-06  3.1147E-07
     0.79563  0.00053758   0.0026677   0.0063614   0.0050878  0.00093088  8.1131E-05  6.5286E-06  4.0896E-07
     0.80350  0.00058885   0.0029457   0.0068973   0.0057078   0.0011471  0.00011186  8.4739E-06  5.0365E-07
     0.81138  0.00062825   0.0031818   0.0074112   0.0062780   0.0013381  0.00014118  1.0796E-05  6.3238E-07
     0.81926  0.00068705   0.0034282   0.0080920   0.0069457   0.0015506  0.00017287  1.3261E-05  7.3621E-07
     0.82714  0.00074452   0.0036986   0.0087425   0.0076094   0.0017779  0.00020496  1.5818E-05  8.9343E-07
     0.83501  0.00079754   0.0039789   0.0093737   0.0083505   0.0020172  0.00023741  1.8195E-05  1.0797E-06
     0.84289  0.00085360   0.0042762    0.010024   0.0090729   0.0022338  0.00027331  2.1038E-05  1.2640E-06
     0.85077  0.00091514   0.0045850    0.010708   0.0097899   0.0024520  0.00030674  2.4228E-05  1.4804E-06
     0.85865  0.00096700   0.0048741    0.011405    0.010483   0.0026799  0.00034109  2.7567E-05  1.7198E-06
     0.86652   0.0010083   0.0051446    0.012076    0.011172   0.0029082  0.00037387  3.0561E-05  1.9767E-06
     0.87440   0.0010483   0.0053561    0.012673    0.011841   0.0031240  0.00040617  3.3710E-05  2.2466E-06
     0.88228   0.0010893   0.0055779    0.013265    0.012477   0.0033233  0.00043841  3.7088E-05  2.5579E-06
     0.89016   0.0011322   0.0058429    0.013979    0.013108   0.0035347  0.00047066  4.0700E-05  2.8871E-06
     0.89803   0.0011682   0.0060940    0.014704    0.013780   0.0037633  0.00050425  4.4318E-05  3.2221E-06
     0.90591   0.0012173   0.0063318    0.015228    0.014372   0.0039935  0.00053635  4.8261E-05  3.5905E-06
     0.91379   0.0012706   0.0065516    0.015770    0.014979   0.0042019  0.00056950  5.2169E-05  4.0047E-06
     0.92167   0.0013142   0.0067142    0.016310    0.015555   0.0043635  0.00059904  5.6040E-05  4.3828E-06
     0.92954   0.0013678   0.0069234    0.016834    0.016106   0.0045269  0.00062847  6.0172E-05  4.7718E-06
     0.93742   0.0014017   0.0071283    0.017313    0.016592   0.0047031  0.00065615  6.3920E-05  5.0976E-06
     0.94530   0.0014176   0.0073552    0.017867    0.017154   0.0049096  0.00068513  6.7460E-05  5.4899E-06
     0.95318   0.0014333   0.0075145    0.018343    0.017656   0.0050780  0.00071299  7.1159E-05  5.8934E-06
     0.96105   0.0014578   0.0076824    0.018881    0.018206   0.0052268  0.00073937  7.4921E-05  6.3180E-06
     0.96893   0.0014714   0.0078543    0.019452    0.018766   0.0053707  0.00076301  7.8606E-05  6.7141E-06
     0.97681   0.0014915   0.0080480    0.020000    0.019258   0.0055034  0.00078612  8.2085E-05  7.0996E-06
     0.98469   0.0015061   0.0081463    0.020382    0.019602   0.0056196  0.00080267  8.5036E-05  7.4438E-06
     0.99256   0.0015338   0.0082610    0.020710    0.020009   0.0057568  0.00082345  8.7991E-05  7.7561E-06
      1.0004   0.0015466   0.0083710    0.021026    0.020370   0.0058859  0.00084329  9.0820E-05  8.0551E-06
      1.0083   0.0015694   0.0085034    0.021377    0.020724   0.0060422  0.00086770  9.4232E-05  8.3568E-06
      1.0162   0.0015801   0.0085907    0.021644    0.020999   0.0061424  0.00087936  9.6076E-05  8.5263E-06
      1.0241   0.0015781   0.0086268    0.021877    0.021271   0.0061930  0.00088411  9.6970E-05  8.6832E-06
      1.0320   0.0015785   0.0086743    0.022114    0.021579   0.0062392  0.00088693  9.7745E-05  8.7341E-06
      1.0398   0.0015816   0.0088073    0.022435    0.021951   0.0063224  0.00089985  9.9171E-05  8.7781E-06
      1.0477   0.0015749   0.0088723    0.022758    0.022257   0.0064110  0.00091458  0.00010093  8.8092E-06
      1.0556   0.0015531   0.0088796    0.022903    0.022427   0.0064796  0.00092259  0.00010200  8.8842E-06
      1.0635   0.0015285   0.0088701    0.022983    0.022673   0.0065740  0.00092928  0.00010280  8.9531E-06
      1.0713   0.0014942   0.0087995    0.023012    0.022849   0.0066459  0.00092645  0.00010246  8.9000E-06
      1.0792   0.0014739   0.0087654    0.023055    0.022985   0.0066860  0.00091950  0.00010121  8.6846E-06
      1.0871   0.0014814   0.0088596    0.023232    0.023162   0.0067278  0.00091643  0.00010014  8.4622E-06
      1.0950   0.0014767   0.0089009    0.023241    0.023201   0.0066785  0.00091260  9.8682E-05  8.2005E-06
      1.1028   0.0014503   0.0089548    0.023468    0.023411   0.0066247  0.00090687  9.6692E-05  8.0032E-06
      1.1107   0.0014093   0.0088929    0.023588    0.023569   0.0065583  0.00089181  9.3008E-05  7.7277E-06
      1.1186   0.0013888   0.0088581    0.023675    0.023682   0.0065301  0.00087632  9.0309E-05  7.5823E-06
      1.1265   0.0013700   0.0087809    0.023630    0.023671   0.0065134  0.00086352  8.8866E-05  7.2691E-06
      1.1344   0.0013311   0.0086839    0.023552    0.023517   0.0064935  0.00084646  8.5393E-05  6.8135E-06
      1.1422   0.0012919   0.0085383    0.023564    0.023502   0.0064969  0.00083055  8.1032E-05  6.2187E-06
      1.1501   0.0012507   0.0083924    0.023536    0.023595   0.0065255  0.00082501  7.8187E-05  5.8373E-06
      1.1580   0.0011763   0.0082026    0.023188    0.023349   0.0064590  0.00080577  7.4121E-05  5.3706E-06
      1.1659   0.0011217   0.0081362    0.022899    0.023064   0.0063677  0.00078074  6.9613E-05  5.0054E-06
      1.1737   0.0010820   0.0081055    0.022620    0.022911   0.0062668  0.00074796  6.4278E-05  4.4922E-06
      1.1816   0.0010598   0.0080515    0.022463    0.022809   0.0061751  0.00071375  5.8779E-05  4.0072E-06
      1.1895   0.0010464   0.0079491    0.022233    0.022527   0.0060607  0.00069004  5.3067E-05  3.4510E-06
      1.1974   0.0010326   0.0077869    0.021926    0.022022   0.0058876  0.00066231  4.6486E-05  2.7660E-06
      1.2053  0.00099073   0.0076625    0.021846    0.021672   0.0057656  0.00062953  3.9357E-05  2.0358E-06
      1.2131  0.00095021   0.0075753    0.021817    0.021621   0.0057238  0.00060113  3.3332E-05  1.4456E-06
      1.2210  0.00090453   0.0074700    0.021508    0.021455   0.0056543  0.00056803  2.6819E-05  9.0044E-07
      1.2289  0.00084968   0.0072621    0.021061    0.021278   0.0055294  0.00052772  2.0823E-05  3.0114E-07
      1.2368  0.00078860   0.0070515    0.020726    0.021060   0.0053621  0.00049251  1.6456E-05 -3.7671E-07
      1.2446  0.00072356   0.0068851    0.020378    0.020718   0.0051934  0.00045675  1.0663E-05 -1.0321E-06
      1.2525  0.00068121   0.0067074    0.019925    0.020443   0.0050571  0.00042622  4.5867E-06 -1.6211E-06
      1.2604  0.00064595   0.0064760    0.019425    0.019977   0.0048587  0.00038731 -2.9102E-06 -2.2050E-06
      1.2683  0.00062351   0.0062919    0.019128    0.019604   0.0047393  0.00035352 -9.7043E-06 -2.7723E-06
      1.2762  0.00058038   0.0061199    0.018764    0.019271   0.0046118  0.00031043 -1.7167E-05 -3.3077E-06
      1.2840  0.00055255   0.0060182    0.018536    0.019033   0.0045471  0.00027234 -2.3055E-05 -3.7395E-06
      1.2919  0.00053674   0.0059774    0.018343    0.018769   0.0044508  0.00023951 -2.9415E-05 -4.2506E-06
      1.2998  0.00053648   0.0059307    0.018148    0.018520   0.0043216  0.00021623 -3.5269E-05 -4.5546E-06
      1.3077  0.00049455   0.0058099    0.018021    0.018257   0.0041628  0.00018186 -4.0762E-05 -4.9216E-06
      1.3155  0.00045162   0.0056850    0.017899    0.018041   0.0039992  0.00015327 -4.4482E-05 -5.3644E-06
      1.3234  0.00043482   0.0056253    0.017752    0.017929   0.0039157  0.00013445 -4.7273E-05 -5.6294E-06
      1.3313  0.00041108   0.0055063    0.017504    0.017725   0.0038342  9.9856E-05 -5.0247E-05 -5.8278E-06
      1.3392  0.00038847   0.0053384    0.017234    0.017402   0.0036878  6.5102E-05 -5.4715E-05 -6.1102E-06
      1.3470  0.00038943   0.0052220    0.017168    0.017035   0.0035635  4.1519E-05 -5.8038E-05 -6.4348E-06
      1.3549  0.00038674   0.0051867    0.016992    0.016711   0.0034815  1.7751E-05 -6.0899E-05 -6.7421E-06
      1.3628  0.00039574   0.0051765    0.016590    0.016465   0.0033810 -7.3869E-06 -6.4191E-05 -6.9766E-06
      1.3707  0.00038618   0.0050717    0.016142    0.016077   0.0032545 -3.5178E-05 -6.8655E-05 -7.1917E-06
      1.3786  0.00037404   0.0049587    0.015852    0.015741   0.0031712 -5.4247E-05 -7.2076E-05 -7.4078E-06
      1.3864  0.00036752   0.0049489    0.015770    0.015524   0.0031037 -6.5169E-05 -7.4690E-05 -7.5982E-06
      1.3943  0.00037313   0.0049079    0.015703    0.015395   0.0030268 -7.6608E-05 -7.7619E-05 -7.7487E-06
      1.4022  0.00037804   0.0048712    0.015703    0.015212   0.0029296 -9.9869E-05 -7.9082E-05 -7.8111E-06
      1.4101  0.00039018   0.0048750    0.015613    0.014970   0.0028307 -0.00011402 -7.8031E-05 -7.7579E-06
      1.4179  0.00039277   0.0048614    0.015515    0.014784   0.0027772 -0.00012352 -7.8279E-05 -7.7261E-06
      1.4258  0.00039604   0.0048289    0.015375    0.014767   0.0027577 -0.00013385 -7.9444E-05 -7.7159E-06
      1.4337  0.00041065   0.0048268    0.015253    0.014705   0.0027489 -0.00014008 -7.9428E-05 -7.6708E-06
      1.4416  0.00044199   0.0048740    0.015163    0.014757   0.0027416 -0.00014313 -7.8958E-05 -7.5057E-06
      1.4495  0.00045344   0.0049686    0.015138    0.014839   0.0027741 -0.00014450 -7.8669E-05 -7.4184E-06
      1.4573  0.00048270   0.0050580    0.015134    0.014678   0.0028066 -0.00014189 -7.7839E-05 -7.2790E-06
      1.4652  0.00053508   0.0051620    0.015175    0.014575   0.0028466 -0.00012588 -7.5847E-05 -7.2040E-06
      1.4731  0.00058134   0.0051786    0.015291    0.014697   0.0028646 -0.00011000 -7.4336E-05 -7.0784E-06
      1.4810  0.00060217   0.0051201    0.015418    0.014912   0.0028823 -9.3505E-05 -7.2730E-05 -6.9292E-06
      1.4888  0.00063447   0.0051456    0.015547    0.015237   0.0029496 -7.1830E-05 -7.0565E-05 -6.7180E-06
      1.4967  0.00068420   0.0052442    0.015601    0.015316   0.0029921 -6.2650E-05 -6.8482E-05 -6.5361E-06
      1.5046  0.00072517   0.0053169    0.015486    0.015162   0.0029752 -5.8325E-05 -6.5705E-05 -6.2238E-06
      1.5125  0.00074646   0.0053558    0.015472    0.015066   0.0030135 -5.4026E-05 -6.2881E-05 -5.9439E-06
      1.5204  0.00076499   0.0054004    0.015482    0.015122   0.0031004 -4.4396E-05 -6.0257E-05 -5.6270E-06
      1.5282  0.00080519   0.0055716    0.015687    0.015326   0.0031911 -2.8923E-05 -5.7352E-05 -5.3345E-06
      1.5361  0.00086518   0.0057816    0.015970    0.015510   0.0032577 -1.0948E-05 -5.4159E-05 -5.0792E-06
      1.5440  0.00090921   0.0059443    0.016367    0.015846   0.0033597  1.9579E-05 -4.9888E-05 -4.7708E-06
      1.5519  0.00095253   0.0060951    0.016711    0.016118   0.0034565  4.6751E-05 -4.5769E-05 -4.4358E-06
      1.5597   0.0010124   0.0062874    0.016897    0.016301   0.0035123  6.9978E-05 -4.1036E-05 -4.0630E-06
      1.5676   0.0010860   0.0064797    0.017104    0.016438   0.0035850  9.5587E-05 -3.6754E-05 -3.7134E-06
      1.5755   0.0011525   0.0066355    0.017294    0.016630   0.0036831  0.00012342 -3.2621E-05 -3.3209E-06
      1.5834   0.0011972   0.0067399    0.017572    0.016879   0.0037954  0.00015064 -2.7837E-05 -2.8928E-06
      1.5913   0.0012532   0.0068664    0.017856    0.017218   0.0039373  0.00018106 -2.2512E-05 -2.4471E-06
      1.5991   0.0013005   0.0070016    0.018114    0.017614   0.0040598  0.00021281 -1.7517E-05 -2.0300E-06
      1.6070   0.0013482   0.0071430    0.018382    0.017991   0.0042108  0.00024594 -1.3017E-05 -1.5997E-06
      1.6149   0.0013980   0.0073421    0.018668    0.018306   0.0043791  0.00028424 -7.6073E-06 -1.1196E-06
      1.6228   0.0014555   0.0075897    0.018864    0.018551   0.0045352  0.00031950 -1.7565E-06 -6.5588E-07
      1.6306   0.0015197   0.0078450    0.019230    0.018889   0.0046971  0.00035888  3.9861E-06 -1.5909E-07
      1.6385   0.0015820   0.0080725    0.019760    0.019202   0.0048652  0.00040085  9.4854E-06  3.2146E-07
      1.6464   0.0016359   0.0082934    0.020221    0.019556   0.0050247  0.00043927  1.4884E-05  8.3475E-07
      1.6543   0.0016899   0.0085173    0.020743    0.020009   0.0051679  0.00048044  2.0501E-05  1.3638E-06
      1.6621   0.0017378   0.0086588    0.021131    0.020410   0.0052846  0.00051969  2.6446E-05  1.8546E-06
      1.6700   0.0018008   0.0088626    0.021536    0.020944   0.0054884  0.00056382  3.2600E-05  2.3481E-06
      1.6779   0.0018603   0.0090915    0.021824    0.021309   0.0056673  0.00060172  3.8894E-05  2.8457E-06
      1.6858   0.0019136   0.0092472    0.022110    0.021675   0.0058242  0.00063571  4.4070E-05  3.2893E-06
      1.6937   0.0019651   0.0093932    0.022451    0.022034   0.0059873  0.00066789  4.9140E-05  3.7547E-06
      1.7015   0.0020112   0.0095609    0.022834    0.022363   0.0061417  0.00071038  5.4719E-05  4.2756E-06
      1.7094   0.0020485   0.0097266    0.023240    0.022743   0.0063088  0.00075605  6.0656E-05  4.7143E-06
      1.7173   0.0020895   0.0099051    0.023575    0.023211   0.0064986  0.00080443  6.6658E-05  5.1696E-06
      1.7252   0.0021231    0.010053    0.023805    0.023634   0.0066576  0.00084551  7.1815E-05  5.6658E-06
      1.7330   0.0021715    0.010273    0.024108    0.023962   0.0067983  0.00087540  7.7016E-05  6.1604E-06
      1.7409   0.0022127    0.010439    0.024451    0.024260   0.0068995  0.00090321  8.1990E-05  6.6445E-06
      1.7488   0.0022605    0.010587    0.024761    0.024599   0.0070277  0.00093335  8.6789E-05  7.0338E-06
      1.7567   0.0023031    0.010739    0.025014    0.024967   0.0072005  0.00097052  9.2151E-05  7.3702E-06
      1.7646   0.0023381    0.010899    0.025336    0.025365   0.0074055   0.0010067  9.7248E-05  7.7485E-06
      1.7724   0.0023744    0.011032    0.025668    0.025796   0.0075932   0.0010405  0.00010215  8.1253E-06
      1.7803   0.0024241    0.011255    0.026157    0.026336   0.0078276   0.0010869  0.00010752  8.5487E-06
      1.7882   0.0024597    0.011442    0.026582    0.026688   0.0079734   0.0011244  0.00011248  8.8516E-06
      1.7961   0.0024770    0.011571    0.026951    0.027058   0.0081084   0.0011526  0.00011688  9.1583E-06
      1.8039   0.0024958    0.011655    0.027165    0.027326   0.0082516   0.0011740  0.00012005  9.4199E-06
      1.8118   0.0025286    0.011738    0.027314    0.027613   0.0083831   0.0011985  0.00012299  9.6721E-06
      1.8197   0.0025456    0.011848    0.027370    0.027888   0.0084986   0.0012198  0.00012560  9.8608E-06
      1.8276   0.0025716    0.012010    0.027612    0.028125   0.0086126   0.0012438  0.00012820  1.0003E-05
      1.8355   0.0026035    0.012141    0.027999    0.028514   0.0087583   0.0012813  0.00013359  1.0271E-05
      1.8433   0.0026080    0.012222    0.028323    0.028851   0.0088944   0.0013139  0.00013770  1.0488E-05
      1.8512   0.0026064    0.012247    0.028533    0.029107   0.0090147   0.0013395  0.00013967  1.0669E-05
      1.8591   0.0026205    0.012377    0.028766    0.029317   0.0090940   0.0013550  0.00014105  1.0752E-05
