    48  0.235000000E+00  0.880710751E-01  0.202684128E+00  0.814439837E+00
    49  0.239999999E+00  0.916768904E-01  0.207034834E+00  0.813055243E+00
    50  0.245000000E+00  0.953447210E-01  0.211388318E+00  0.811648953E+00
    51  0.249999999E+00  0.990738471E-01  0.215744678E+00  0.810221624E+00
    52  0.255000000E+00  0.102863548E+00  0.220103993E+00  0.808773379E+00
    53  0.259999999E+00  0.106713091E+00  0.224466349E+00  0.807305394E+00
    54  0.265000000E+00  0.110621744E+00  0.228831833E+00  0.805818057E+00
    55  0.270000001E+00  0.114588771E+00  0.233200526E+00  0.804310925E+00
    56  0.275000000E+00  0.118613428E+00  0.237572523E+00  0.802784922E+00
    57  0.280000001E+00  0.122694966E+00  0.241947906E+00  0.801240778E+00
    58  0.285000000E+00  0.126832636E+00  0.246326769E+00  0.799678629E+00
    59  0.290000000E+00  0.131025684E+00  0.250709211E+00  0.798099928E+00
    60  0.295000000E+00  0.135273346E+00  0.255095318E+00  0.796504126E+00
    61  0.300000000E+00  0.139574861E+00  0.259485191E+00  0.794892194E+00
    62  0.304999999E+00  0.143929463E+00  0.263878928E+00  0.793265085E+00
    63  0.310000000E+00  0.148336381E+00  0.268276623E+00  0.791622596E+00
    64  0.314999999E+00  0.152794842E+00  0.272678382E+00  0.789965982E+00
    65  0.320000000E+00  0.157304065E+00  0.277084301E+00  0.788295258E+00
    66  0.324999999E+00  0.161863273E+00  0.281494482E+00  0.786611220E+00
    67  0.330000000E+00  0.166471685E+00  0.285909040E+00  0.784914620E+00
    68  0.334999999E+00  0.171128513E+00  0.290328076E+00  0.783205577E+00
    69  0.340000000E+00  0.175832970E+00  0.294751700E+00  0.781485529E+00
    70  0.344999999E+00  0.180584267E+00  0.299180027E+00  0.779754129E+00
    71  0.350000000E+00  0.185381613E+00  0.303613165E+00  0.778012701E+00
    72  0.354999999E+00  0.190224217E+00  0.308051232E+00  0.776261660E+00
    73  0.360000000E+00  0.195111287E+00  0.312494346E+00  0.774501135E+00
    74  0.365000001E+00  0.200042026E+00  0.316942620E+00  0.772732884E+00
    75  0.370000000E+00  0.205015644E+00  0.321396180E+00  0.770956803E+00
    76  0.375000000E+00  0.210031348E+00  0.325855149E+00  0.769173418E+00
    77  0.380000000E+00  0.215088349E+00  0.330319649E+00  0.767383414E+00
    78  0.385000000E+00  0.220185856E+00  0.334789807E+00  0.765587329E+00
    79  0.389999999E+00  0.225323083E+00  0.339265751E+00  0.763785770E+00
    80  0.395000000E+00  0.230499248E+00  0.343747607E+00  0.761980883E+00
    81  0.399999999E+00  0.235713572E+00  0.348235510E+00  0.760172087E+00
    82  0.405000000E+00  0.240965282E+00  0.352729589E+00  0.758359511E+00
    83  0.409999999E+00  0.246253611E+00  0.357229976E+00  0.756543400E+00
    84  0.415000000E+00  0.251577802E+00  0.361736809E+00  0.754727447E+00
    85  0.419999999E+00  0.256937103E+00  0.366250217E+00  0.752908897E+00
    86  0.425000000E+00  0.262330773E+00  0.370770334E+00  0.751090559E+00
    87  0.429999999E+00  0.267758085E+00  0.375297297E+00  0.749272142E+00
    88  0.435000000E+00  0.273218322E+00  0.379831234E+00  0.747454171E+00
    89  0.439999999E+00  0.278710789E+00  0.384372279E+00  0.745638322E+00
    90  0.445000000E+00  0.284234801E+00  0.388920562E+00  0.743824121E+00
    91  0.450000001E+00  0.289789694E+00  0.393476206E+00  0.742012937E+00
    92  0.455000000E+00  0.295374831E+00  0.398039336E+00  0.740204600E+00
    93  0.460000000E+00  0.300989594E+00  0.402610068E+00  0.738401550E+00
    94  0.465000000E+00  0.306633396E+00  0.407188514E+00  0.736602210E+00
    95  0.470000000E+00  0.312305680E+00  0.411774780E+00  0.734807995E+00
    96  0.474999999E+00  0.318005916E+00  0.416368968E+00  0.733020585E+00
    97  0.480000000E+00  0.323733599E+00  0.420971173E+00  0.731239038E+00
    98  0.484999999E+00  0.329488244E+00  0.425581483E+00  0.729465441E+00
    99  0.490000000E+00  0.335269390E+00  0.430199990E+00  0.727699281E+00
   100  0.494999999E+00  0.341076595E+00  0.434826778E+00  0.725941349E+00
   101  0.500000000E+00  0.346909431E+00  0.439461931E+00  0.724192223E+00
   102  0.504999999E+00  0.352767488E+00  0.444105532E+00  0.722453553E+00
   103  0.510000000E+00  0.358650369E+00  0.448757664E+00  0.720724995E+00
   104  0.514999999E+00  0.364557687E+00  0.453418407E+00  0.719006177E+00
   105  0.520000000E+00  0.370489068E+00  0.458087844E+00  0.717300921E+00
   106  0.524999999E+00  0.376444146E+00  0.462766057E+00  0.715604802E+00
   107  0.530000000E+00  0.382422561E+00  0.467453127E+00  0.713924654E+00
   108  0.535000000E+00  0.388423967E+00  0.472149142E+00  0.712255092E+00
   109  0.540000000E+00  0.394448024E+00  0.476854191E+00  0.710600753E+00
   110  0.545000000E+00  0.400494391E+00  0.481568362E+00  0.708959658E+00
   111  0.549999999E+00  0.406562735E+00  0.486291744E+00  0.707335811E+00
   112  0.555000000E+00  0.412652729E+00  0.491024433E+00  0.705725112E+00
   113  0.559999999E+00  0.418764051E+00  0.495766530E+00  0.704133289E+00
   114  0.565000000E+00  0.424896375E+00  0.500518131E+00  0.702556901E+00
   115  0.569999999E+00  0.431049386E+00  0.505279344E+00  0.700998416E+00
   116  0.575000000E+00  0.437222763E+00  0.510050275E+00  0.699457667E+00
   117  0.579999999E+00  0.443416192E+00  0.514831038E+00  0.697936048E+00
   118  0.585000000E+00  0.449629358E+00  0.519621750E+00  0.696434348E+00
   119  0.589999999E+00  0.455861946E+00  0.524422531E+00  0.694951650E+00
   120  0.595000000E+00  0.462113639E+00  0.529233506E+00  0.693490152E+00
   121  0.599999999E+00  0.468384130E+00  0.534054809E+00  0.692049187E+00
   122  0.605000000E+00  0.474673100E+00  0.538886574E+00  0.690631996E+00
   123  0.609999999E+00  0.480980231E+00  0.543728939E+00  0.689234934E+00
   124  0.615000000E+00  0.487305213E+00  0.548582055E+00  0.687863918E+00
   125  0.619999999E+00  0.493647731E+00  0.553446075E+00  0.686514061E+00
   126  0.625000000E+00  0.500007460E+00  0.558321153E+00  0.685188992E+00
   127  0.630000000E+00  0.506384087E+00  0.563207457E+00  0.683891305E+00
   128  0.634999999E+00  0.512777288E+00  0.568105155E+00  0.682617376E+00
   129  0.640000000E+00  0.519186744E+00  0.573014427E+00  0.681368587E+00
   130  0.644999999E+00  0.525612131E+00  0.577935457E+00  0.680149127E+00
   131  0.650000000E+00  0.532053126E+00  0.582868437E+00  0.678956729E+00
   132  0.654999999E+00  0.538509398E+00  0.587813565E+00  0.677791499E+00
   133  0.660000000E+00  0.544980620E+00  0.592771047E+00  0.676655438E+00
   134  0.664999999E+00  0.551466461E+00  0.597741097E+00  0.675549576E+00
   135  0.670000000E+00  0.557966590E+00  0.602723941E+00  0.674474109E+00
   136  0.674999999E+00  0.564480668E+00  0.607719806E+00  0.673429588E+00
   137  0.680000000E+00  0.571008361E+00  0.612728933E+00  0.672415775E+00
   138  0.684999999E+00  0.577549329E+00  0.617751573E+00  0.671434230E+00
   139  0.690000000E+00  0.584103231E+00  0.622787984E+00  0.670485835E+00
   140  0.694999999E+00  0.590669724E+00  0.627838437E+00  0.669569545E+00
   141  0.700000000E+00  0.597248459E+00  0.632903206E+00  0.668687502E+00
   142  0.704999999E+00  0.603839092E+00  0.637982586E+00  0.667839643E+00
   143  0.710000000E+00  0.610441273E+00  0.643076880E+00  0.667027093E+00
   144  0.715000000E+00  0.617054643E+00  0.648186395E+00  0.666247142E+00
   145  0.719999999E+00  0.623678853E+00  0.653311463E+00  0.665507626E+00
   146  0.725000000E+00  0.630313549E+00  0.658452426E+00  0.664809088E+00
   147  0.729999999E+00  0.636958362E+00  0.663609630E+00  0.664144512E+00
   148  0.735000000E+00  0.643612936E+00  0.668783448E+00  0.663506976E+00
   149  0.739999999E+00  0.650276902E+00  0.673974258E+00  0.662930526E+00
   150  0.745000000E+00  0.656949901E+00  0.679182466E+00  0.662377762E+00
   151  0.749999999E+00  0.663631557E+00  0.684408483E+00  0.661870463E+00
   152  0.755000000E+00  0.670321501E+00  0.689652746E+00  0.661407806E+00
   153  0.759999999E+00  0.677019362E+00  0.694915711E+00  0.660982248E+00
   154  0.765000000E+00  0.683724757E+00  0.700197846E+00  0.660640346E+00
   155  0.769999999E+00  0.690437313E+00  0.705499652E+00  0.660490327E+00
   156  0.775000000E+00  0.697156644E+00  0.710821643E+00  0.660340156E+00
   157  0.779999999E+00  0.703882369E+00  0.716164365E+00  0.660189842E+00
   158  0.785000000E+00  0.710614098E+00  0.721528386E+00  0.660039394E+00
   159  0.789999999E+00  0.717351443E+00  0.726914302E+00  0.659888821E+00
   160  0.795000000E+00  0.724094014E+00  0.732322745E+00  0.659738131E+00
   161  0.799999999E+00  0.730841408E+00  0.737754366E+00  0.659587332E+00
   162  0.804999999E+00  0.737593237E+00  0.743209868E+00  0.659436435E+00
   163  0.810000000E+00  0.744349090E+00  0.748689977E+00  0.659285448E+00
   164  0.814999999E+00  0.751108568E+00  0.754195471E+00  0.659134380E+00
   165  0.820000000E+00  0.757871265E+00  0.759727169E+00  0.659272031E+00
   166  0.824999999E+00  0.764636760E+00  0.765285928E+00  0.659440118E+00
   167  0.830000000E+00  0.771404646E+00  0.770872672E+00  0.659608264E+00
   168  0.834999999E+00  0.778174498E+00  0.776488375E+00  0.659846947E+00
   169  0.840000000E+00  0.784945894E+00  0.782134074E+00  0.660155583E+00
   170  0.844999999E+00  0.791718407E+00  0.787810880E+00  0.660478872E+00
   171  0.850000000E+00  0.798491603E+00  0.793519977E+00  0.660894226E+00
   172  0.854999999E+00  0.805265046E+00  0.799262637E+00  0.661329071E+00
   173  0.860000000E+00  0.812038287E+00  0.805040223E+00  0.661834711E+00
   174  0.864999999E+00  0.818810876E+00  0.810854208E+00  0.662386899E+00
   175  0.870000000E+00  0.825582362E+00  0.816706191E+00  0.662979475E+00
   176  0.874999999E+00  0.832352276E+00  0.822597893E+00  0.663636252E+00
   177  0.880000000E+00  0.839120148E+00  0.828531200E+00  0.664345053E+00
   178  0.884999999E+00  0.845885496E+00  0.834508164E+00  0.665105082E+00
   179  0.889999999E+00  0.852647833E+00  0.840531053E+00  0.665913980E+00
   180  0.895000000E+00  0.859406657E+00  0.846602358E+00  0.666778130E+00
   181  0.899999999E+00  0.866161461E+00  0.852724850E+00  0.667693853E+00
   182  0.905000000E+00  0.872911714E+00  0.858901615E+00  0.668664724E+00
   183  0.909999999E+00  0.879656885E+00  0.865136132E+00  0.669688452E+00
   184  0.915000000E+00  0.886396414E+00  0.871432329E+00  0.670763604E+00
   185  0.919999999E+00  0.893129738E+00  0.877794703E+00  0.671887104E+00
   186  0.925000000E+00  0.899856269E+00  0.884228436E+00  0.673064789E+00
   187  0.929999999E+00  0.906575387E+00  0.890739555E+00  0.674279642E+00
   188  0.935000000E+00  0.913286484E+00  0.897335147E+00  0.675518876E+00
   189  0.939999999E+00  0.919988984E+00  0.904023479E+00  0.676742508E+00
   190  0.945000000E+00  0.926682436E+00  0.910814153E+00  0.677854032E+00
   191  0.949999999E+00  0.933366592E+00  0.917718315E+00  0.678503618E+00
   192  0.955000000E+00  0.940041487E+00  0.924748866E+00  0.678778682E+00
   193  0.959999999E+00  0.946707491E+00  0.931920706E+00  0.677756683E+00
   194  0.965000000E+00  0.953365322E+00  0.939250769E+00  0.673380787E+00
   195  0.969999999E+00  0.960016520E+00  0.946756597E+00  0.662270911E+00
   196  0.974999999E+00  0.966664077E+00  0.954450466E+00  0.637609509E+00
   197  0.980000000E+00  0.973313456E+00  0.962328200E+00  0.588584983E+00
   198  0.984999999E+00  0.979974721E+00  0.970375937E+00  0.503912252E+00
   199  0.990000000E+00  0.986650781E+00  0.978629193E+00  0.385023124E+00
   200  0.994999999E+00  0.993331028E+00  0.987281758E+00  0.258761222E+00
   201  0.100000000E+01  0.100000000E+01  0.100000000E+01  0.158000000E+00
