   19   0.54787E-03   0.84460E-03   0.15127E-02   0.12522E-02   0.75075E-03   0.11490E-02   0.97745E-03   0.92170E-03
   20   0.61040E-03   0.94109E-03   0.16847E-02   0.13943E-02   0.83627E-03   0.12795E-02   0.10887E-02   0.10270E-02
   21   0.67631E-03   0.10428E-02   0.18659E-02   0.15439E-02   0.92637E-03   0.14169E-02   0.12059E-02   0.11380E-02
   22   0.74559E-03   0.11497E-02   0.20562E-02   0.17010E-02   0.10210E-02   0.15612E-02   0.13290E-02   0.12547E-02
   23   0.81823E-03   0.12618E-02   0.22556E-02   0.18655E-02   0.11203E-02   0.17123E-02   0.14581E-02   0.13770E-02
   24   0.89424E-03   0.13791E-02   0.24641E-02   0.20375E-02   0.12241E-02   0.18704E-02   0.15930E-02   0.15051E-02
   25   0.97361E-03   0.15016E-02   0.26816E-02   0.22169E-02   0.13324E-02   0.20352E-02   0.17338E-02   0.16388E-02
   26   0.10563E-02   0.16293E-02   0.29081E-02   0.24037E-02   0.14453E-02   0.22069E-02   0.18805E-02   0.17782E-02
   27   0.11424E-02   0.17623E-02   0.31436E-02   0.25979E-02   0.15628E-02   0.23853E-02   0.20331E-02   0.19232E-02
   28   0.12319E-02   0.19003E-02   0.33880E-02   0.27994E-02   0.16847E-02   0.25705E-02   0.21915E-02   0.20739E-02
   29   0.13247E-02   0.20436E-02   0.36414E-02   0.30081E-02   0.18112E-02   0.27625E-02   0.23557E-02   0.22303E-02
   30   0.14209E-02   0.21921E-02   0.39036E-02   0.32242E-02   0.19422E-02   0.29612E-02   0.25257E-02   0.23923E-02
   31   0.15204E-02   0.23457E-02   0.41747E-02   0.34475E-02   0.20777E-02   0.31665E-02   0.27015E-02   0.25599E-02
   32   0.16232E-02   0.25045E-02   0.44546E-02   0.36780E-02   0.22177E-02   0.33786E-02   0.28832E-02   0.27332E-02
   33   0.17294E-02   0.26685E-02   0.47432E-02   0.39157E-02   0.23622E-02   0.35972E-02   0.30705E-02   0.29121E-02
   34   0.18390E-02   0.28376E-02   0.50406E-02   0.41605E-02   0.25111E-02   0.38225E-02   0.32637E-02   0.30967E-02
   35   0.19519E-02   0.30119E-02   0.53467E-02   0.44125E-02   0.26645E-02   0.40544E-02   0.34625E-02   0.32869E-02
   36   0.20681E-02   0.31913E-02   0.56615E-02   0.46715E-02   0.28224E-02   0.42928E-02   0.36671E-02   0.34826E-02
   37   0.21876E-02   0.33758E-02   0.59848E-02   0.49376E-02   0.29847E-02   0.45378E-02   0.38773E-02   0.36840E-02
   38   0.23105E-02   0.35655E-02   0.63168E-02   0.52106E-02   0.31515E-02   0.47893E-02   0.40932E-02   0.38910E-02
   39   0.24367E-02   0.37604E-02   0.66573E-02   0.54907E-02   0.33227E-02   0.50472E-02   0.43148E-02   0.41036E-02
   40   0.25662E-02   0.39603E-02   0.70062E-02   0.57777E-02   0.34983E-02   0.53116E-02   0.45420E-02   0.43217E-02
   41   0.26991E-02   0.41654E-02   0.73637E-02   0.60716E-02   0.36782E-02   0.55824E-02   0.47748E-02   0.45455E-02
   42   0.28352E-02   0.43756E-02   0.77295E-02   0.63724E-02   0.38626E-02   0.58596E-02   0.50132E-02   0.47748E-02
   43   0.29747E-02   0.45908E-02   0.81037E-02   0.66800E-02   0.40514E-02   0.61431E-02   0.52571E-02   0.50096E-02
   44   0.31175E-02   0.48112E-02   0.84862E-02   0.69944E-02   0.42445E-02   0.64330E-02   0.55066E-02   0.52500E-02
   45   0.32636E-02   0.50367E-02   0.88770E-02   0.73156E-02   0.44420E-02   0.67292E-02   0.57617E-02   0.54959E-02
   46   0.34130E-02   0.52672E-02   0.92760E-02   0.76435E-02   0.46438E-02   0.70316E-02   0.60222E-02   0.57474E-02
   47   0.35656E-02   0.55028E-02   0.96832E-02   0.79780E-02   0.48499E-02   0.73402E-02   0.62882E-02   0.60044E-02
   48   0.37216E-02   0.57435E-02   0.10099E-01   0.83192E-02   0.50604E-02   0.76550E-02   0.65597E-02   0.62669E-02
   49   0.38809E-02   0.59892E-02   0.10522E-01   0.86670E-02   0.52752E-02   0.79759E-02   0.68366E-02   0.65349E-02
   50   0.40434E-02   0.62400E-02   0.10953E-01   0.90213E-02   0.54942E-02   0.83030E-02   0.71189E-02   0.68084E-02
   51   0.42093E-02   0.64958E-02   0.11393E-01   0.93822E-02   0.57175E-02   0.86362E-02   0.74066E-02   0.70874E-02
   52   0.43784E-02   0.67566E-02   0.11840E-01   0.97495E-02   0.59451E-02   0.89754E-02   0.76997E-02   0.73718E-02
   53   0.45508E-02   0.70225E-02   0.12295E-01   0.10123E-01   0.61770E-02   0.93207E-02   0.79981E-02   0.76617E-02
   54   0.47264E-02   0.72933E-02   0.12758E-01   0.10503E-01   0.64130E-02   0.96719E-02   0.83018E-02   0.79570E-02
   55   0.49053E-02   0.75692E-02   0.13229E-01   0.10890E-01   0.66533E-02   0.10029E-01   0.86108E-02   0.82578E-02
   56   0.50875E-02   0.78501E-02   0.13708E-01   0.11283E-01   0.68978E-02   0.10392E-01   0.89250E-02   0.85640E-02
   57   0.52729E-02   0.81359E-02   0.14194E-01   0.11682E-01   0.71465E-02   0.10761E-01   0.92445E-02   0.88757E-02
   58   0.54616E-02   0.84268E-02   0.14688E-01   0.12087E-01   0.73993E-02   0.11136E-01   0.95692E-02   0.91927E-02
   59   0.56535E-02   0.87225E-02   0.15189E-01   0.12498E-01   0.76563E-02   0.11516E-01   0.98991E-02   0.95151E-02
   60   0.58487E-02   0.90233E-02   0.15698E-01   0.12916E-01   0.79175E-02   0.11903E-01   0.10234E-01   0.98430E-02
   61   0.60471E-02   0.93290E-02   0.16215E-01   0.13339E-01   0.81827E-02   0.12295E-01   0.10574E-01   0.10176E-01
   62   0.62487E-02   0.96396E-02   0.16739E-01   0.13769E-01   0.84521E-02   0.12692E-01   0.10920E-01   0.10515E-01
   63   0.64536E-02   0.99552E-02   0.17270E-01   0.14205E-01   0.87256E-02   0.13096E-01   0.11270E-01   0.10859E-01
   64   0.66616E-02   0.10276E-01   0.17808E-01   0.14646E-01   0.90032E-02   0.13505E-01   0.11625E-01   0.11208E-01
   65   0.68729E-02   0.10601E-01   0.18354E-01   0.15094E-01   0.92848E-02   0.13919E-01   0.11986E-01   0.11562E-01
   66   0.70874E-02   0.10931E-01   0.18907E-01   0.15547E-01   0.95704E-02   0.14339E-01   0.12351E-01   0.11922E-01
   67   0.73052E-02   0.11266E-01   0.19467E-01   0.16006E-01   0.98601E-02   0.14765E-01   0.12722E-01   0.12287E-01
   68   0.75261E-02   0.11606E-01   0.20034E-01   0.16471E-01   0.10154E-01   0.15196E-01   0.13097E-01   0.12658E-01
   69   0.77502E-02   0.11951E-01   0.20609E-01   0.16942E-01   0.10452E-01   0.15632E-01   0.13477E-01   0.13033E-01
   70   0.79775E-02   0.12301E-01   0.21190E-01   0.17418E-01   0.10753E-01   0.16074E-01   0.13862E-01   0.13414E-01
   71   0.82080E-02   0.12656E-01   0.21778E-01   0.17900E-01   0.11059E-01   0.16521E-01   0.14252E-01   0.13801E-01
   72   0.84417E-02   0.13015E-01   0.22373E-01   0.18387E-01   0.11368E-01   0.16974E-01   0.14647E-01   0.14192E-01
   73   0.86785E-02   0.13379E-01   0.22974E-01   0.18880E-01   0.11682E-01   0.17431E-01   0.15047E-01   0.14589E-01
   74   0.89185E-02   0.13748E-01   0.23583E-01   0.19379E-01   0.11999E-01   0.17894E-01   0.15451E-01   0.14991E-01
   75   0.91617E-02   0.14122E-01   0.24198E-01   0.19883E-01   0.12321E-01   0.18362E-01   0.15860E-01   0.15398E-01
   76   0.94081E-02   0.14501E-01   0.24820E-01   0.20392E-01   0.12646E-01   0.18835E-01   0.16274E-01   0.15810E-01
   77   0.96576E-02   0.14884E-01   0.25448E-01   0.20907E-01   0.12975E-01   0.19314E-01   0.16692E-01   0.16227E-01
   78   0.99102E-02   0.15272E-01   0.26083E-01   0.21427E-01   0.13308E-01   0.19797E-01   0.17116E-01   0.16650E-01
   79   0.10166E-01   0.15665E-01   0.26724E-01   0.21952E-01   0.13645E-01   0.20285E-01   0.17543E-01   0.17078E-01
   80   0.10425E-01   0.16063E-01   0.27372E-01   0.22482E-01   0.13985E-01   0.20778E-01   0.17976E-01   0.17510E-01
   81   0.10687E-01   0.16465E-01   0.28026E-01   0.23018E-01   0.14329E-01   0.21277E-01   0.18413E-01   0.17948E-01
   82   0.10952E-01   0.16872E-01   0.28686E-01   0.23558E-01   0.14677E-01   0.21780E-01   0.18854E-01   0.18391E-01
   83   0.11221E-01   0.17284E-01   0.29353E-01   0.24104E-01   0.15029E-01   0.22288E-01   0.19300E-01   0.18840E-01
   84   0.11492E-01   0.17701E-01   0.30025E-01   0.24655E-01   0.15385E-01   0.22800E-01   0.19750E-01   0.19293E-01
   85   0.11767E-01   0.18122E-01   0.30704E-01   0.25210E-01   0.15744E-01   0.23318E-01   0.20205E-01   0.19751E-01
   86   0.12044E-01   0.18548E-01   0.31389E-01   0.25771E-01   0.16107E-01   0.23840E-01   0.20664E-01   0.20214E-01
   87   0.12325E-01   0.18978E-01   0.32079E-01   0.26336E-01   0.16473E-01   0.24367E-01   0.21128E-01   0.20682E-01
   88   0.12609E-01   0.19413E-01   0.32776E-01   0.26907E-01   0.16844E-01   0.24898E-01   0.21596E-01   0.21156E-01
   89   0.12896E-01   0.19853E-01   0.33479E-01   0.27482E-01   0.17218E-01   0.25435E-01   0.22068E-01   0.21634E-01
   90   0.13186E-01   0.20297E-01   0.34187E-01   0.28061E-01   0.17595E-01   0.25975E-01   0.22545E-01   0.22117E-01
   91   0.13479E-01   0.20746E-01   0.34901E-01   0.28646E-01   0.17976E-01   0.26520E-01   0.23026E-01   0.22605E-01
   92   0.13775E-01   0.21200E-01   0.35621E-01   0.29235E-01   0.18361E-01   0.27070E-01   0.23511E-01   0.23099E-01
   93   0.14074E-01   0.21658E-01   0.36346E-01   0.29829E-01   0.18749E-01   0.27624E-01   0.24000E-01   0.23597E-01
   94   0.14376E-01   0.22121E-01   0.37077E-01   0.30427E-01   0.19141E-01   0.28183E-01   0.24494E-01   0.24100E-01
   95   0.14682E-01   0.22588E-01   0.37813E-01   0.31029E-01   0.19536E-01   0.28746E-01   0.24991E-01   0.24608E-01
   96   0.14990E-01   0.23060E-01   0.38555E-01   0.31637E-01   0.19935E-01   0.29313E-01   0.25493E-01   0.25120E-01
   97   0.15302E-01   0.23536E-01   0.39302E-01   0.32248E-01   0.20337E-01   0.29884E-01   0.25999E-01   0.25638E-01
   98   0.15616E-01   0.24017E-01   0.40055E-01   0.32864E-01   0.20743E-01   0.30460E-01   0.26509E-01   0.26160E-01
   99   0.15934E-01   0.24502E-01   0.40812E-01   0.33484E-01   0.21152E-01   0.31040E-01   0.27022E-01   0.26688E-01
  100   0.16254E-01   0.24992E-01   0.41575E-01   0.34109E-01   0.21565E-01   0.31624E-01   0.27540E-01   0.27220E-01
  101   0.16578E-01   0.25486E-01   0.42343E-01   0.34737E-01   0.21981E-01   0.32212E-01   0.28062E-01   0.27757E-01
  102   0.16904E-01   0.25985E-01   0.43116E-01   0.35370E-01   0.22400E-01   0.32804E-01   0.28587E-01   0.28298E-01
  103   0.17234E-01   0.26488E-01   0.43894E-01   0.36007E-01   0.22823E-01   0.33401E-01   0.29117E-01   0.28845E-01
  104   0.17566E-01   0.26996E-01   0.44677E-01   0.36648E-01   0.23249E-01   0.34001E-01   0.29650E-01   0.29396E-01
  105   0.17902E-01   0.27508E-01   0.45465E-01   0.37293E-01   0.23678E-01   0.34605E-01   0.30188E-01   0.29952E-01
  106   0.18240E-01   0.28024E-01   0.46258E-01   0.37942E-01   0.24111E-01   0.35213E-01   0.30729E-01   0.30512E-01
  107   0.18582E-01   0.28545E-01   0.47055E-01   0.38595E-01   0.24547E-01   0.35825E-01   0.31273E-01   0.31078E-01
  108   0.18926E-01   0.29070E-01   0.47857E-01   0.39251E-01   0.24986E-01   0.36441E-01   0.31822E-01   0.31648E-01
  109   0.19273E-01   0.29599E-01   0.48664E-01   0.39912E-01   0.25429E-01   0.37060E-01   0.32374E-01   0.32222E-01
  110   0.19624E-01   0.30133E-01   0.49475E-01   0.40577E-01   0.25874E-01   0.37684E-01   0.32930E-01   0.32802E-01
  111   0.19977E-01   0.30671E-01   0.50291E-01   0.41245E-01   0.26323E-01   0.38311E-01   0.33489E-01   0.33386E-01
  112   0.20333E-01   0.31214E-01   0.51111E-01   0.41917E-01   0.26775E-01   0.38941E-01   0.34052E-01   0.33974E-01
  113   0.20692E-01   0.31761E-01   0.51935E-01   0.42592E-01   0.27231E-01   0.39576E-01   0.34619E-01   0.34567E-01
  114   0.21055E-01   0.32312E-01   0.52764E-01   0.43271E-01   0.27689E-01   0.40214E-01   0.35189E-01   0.35165E-01
  115   0.21420E-01   0.32867E-01   0.53597E-01   0.43954E-01   0.28151E-01   0.40855E-01   0.35762E-01   0.35767E-01
  116   0.21788E-01   0.33426E-01   0.54434E-01   0.44640E-01   0.28615E-01   0.41500E-01   0.36339E-01   0.36374E-01
  117   0.22158E-01   0.33990E-01   0.55276E-01   0.45330E-01   0.29083E-01   0.42149E-01   0.36920E-01   0.36985E-01
  118   0.22532E-01   0.34558E-01   0.56121E-01   0.46023E-01   0.29554E-01   0.42800E-01   0.37504E-01   0.37600E-01
  119   0.22909E-01   0.35130E-01   0.56970E-01   0.46719E-01   0.30028E-01   0.43456E-01   0.38091E-01   0.38220E-01
  120   0.23288E-01   0.35706E-01   0.57824E-01   0.47419E-01   0.30505E-01   0.44114E-01   0.38682E-01   0.38845E-01
  121   0.23671E-01   0.36287E-01   0.58681E-01   0.48122E-01   0.30985E-01   0.44776E-01   0.39276E-01   0.39474E-01
  122   0.24056E-01   0.36871E-01   0.59542E-01   0.48829E-01   0.31467E-01   0.45441E-01   0.39873E-01   0.40107E-01
  123   0.24444E-01   0.37460E-01   0.60407E-01   0.49539E-01   0.31953E-01   0.46110E-01   0.40473E-01   0.40745E-01
  124   0.24835E-01   0.38053E-01   0.61275E-01   0.50251E-01   0.32442E-01   0.46781E-01   0.41077E-01   0.41387E-01
  125   0.25229E-01   0.38650E-01   0.62147E-01   0.50967E-01   0.32934E-01   0.47456E-01   0.41684E-01   0.42034E-01
  126   0.25626E-01   0.39251E-01   0.63022E-01   0.51686E-01   0.33429E-01   0.48134E-01   0.42294E-01   0.42685E-01
  127   0.26025E-01   0.39856E-01   0.63901E-01   0.52408E-01   0.33926E-01   0.48815E-01   0.42907E-01   0.43340E-01
  128   0.26428E-01   0.40465E-01   0.64784E-01   0.53133E-01   0.34427E-01   0.49499E-01   0.43523E-01   0.43999E-01
  129   0.26833E-01   0.41078E-01   0.65670E-01   0.53861E-01   0.34930E-01   0.50186E-01   0.44142E-01   0.44663E-01
  130   0.27241E-01   0.41695E-01   0.66559E-01   0.54592E-01   0.35436E-01   0.50876E-01   0.44764E-01   0.45331E-01
  131   0.27652E-01   0.42316E-01   0.67451E-01   0.55326E-01   0.35945E-01   0.51569E-01   0.45389E-01   0.46003E-01
  132   0.28066E-01   0.42942E-01   0.68347E-01   0.56062E-01   0.36457E-01   0.52265E-01   0.46017E-01   0.46679E-01
  133   0.28482E-01   0.43571E-01   0.69245E-01   0.56802E-01   0.36971E-01   0.52963E-01   0.46648E-01   0.47359E-01
  134   0.28901E-01   0.44204E-01   0.70147E-01   0.57544E-01   0.37488E-01   0.53665E-01   0.47282E-01   0.48044E-01
  135   0.29323E-01   0.44840E-01   0.71051E-01   0.58288E-01   0.38008E-01   0.54369E-01   0.47919E-01   0.48733E-01
  136   0.29748E-01   0.45481E-01   0.71959E-01   0.59036E-01   0.38531E-01   0.55076E-01   0.48559E-01   0.49426E-01
  137   0.30175E-01   0.46126E-01   0.72869E-01   0.59786E-01   0.39057E-01   0.55786E-01   0.49201E-01   0.50122E-01
  138   0.30606E-01   0.46774E-01   0.73783E-01   0.60538E-01   0.39585E-01   0.56498E-01   0.49846E-01   0.50823E-01
  139   0.31039E-01   0.47427E-01   0.74699E-01   0.61293E-01   0.40115E-01   0.57213E-01   0.50494E-01   0.51528E-01
  140   0.31475E-01   0.48083E-01   0.75617E-01   0.62051E-01   0.40649E-01   0.57931E-01   0.51144E-01   0.52237E-01
  141   0.31913E-01   0.48743E-01   0.76539E-01   0.62811E-01   0.41185E-01   0.58651E-01   0.51798E-01   0.52950E-01
  142   0.32354E-01   0.49407E-01   0.77463E-01   0.63573E-01   0.41723E-01   0.59373E-01   0.52453E-01   0.53667E-01
  143   0.32798E-01   0.50074E-01   0.78389E-01   0.64338E-01   0.42265E-01   0.60099E-01   0.53112E-01   0.54388E-01
  144   0.33245E-01   0.50745E-01   0.79318E-01   0.65105E-01   0.42808E-01   0.60826E-01   0.53773E-01   0.55113E-01
  145   0.33694E-01   0.51420E-01   0.80249E-01   0.65874E-01   0.43355E-01   0.61556E-01   0.54436E-01   0.55842E-01
  146   0.34146E-01   0.52099E-01   0.81183E-01   0.66646E-01   0.43904E-01   0.62288E-01   0.55102E-01   0.56574E-01
  147   0.34601E-01   0.52781E-01   0.82119E-01   0.67419E-01   0.44455E-01   0.63023E-01   0.55770E-01   0.57311E-01
  148   0.35058E-01   0.53467E-01   0.83057E-01   0.68195E-01   0.45009E-01   0.63760E-01   0.56441E-01   0.58051E-01
  149   0.35518E-01   0.54157E-01   0.83997E-01   0.68973E-01   0.45565E-01   0.64499E-01   0.57114E-01   0.58795E-01
  150   0.35981E-01   0.54850E-01   0.84940E-01   0.69753E-01   0.46124E-01   0.65241E-01   0.57790E-01   0.59543E-01
  151   0.36446E-01   0.55547E-01   0.85884E-01   0.70536E-01   0.46685E-01   0.65984E-01   0.58468E-01   0.60294E-01
  152   0.36914E-01   0.56248E-01   0.86831E-01   0.71320E-01   0.47248E-01   0.66730E-01   0.59148E-01   0.61050E-01
  153   0.37385E-01   0.56952E-01   0.87779E-01   0.72106E-01   0.47814E-01   0.67478E-01   0.59830E-01   0.61808E-01
  154   0.37858E-01   0.57659E-01   0.88730E-01   0.72894E-01   0.48383E-01   0.68228E-01   0.60515E-01   0.62571E-01
  155   0.38334E-01   0.58370E-01   0.89682E-01   0.73684E-01   0.48954E-01   0.68980E-01   0.61202E-01   0.63337E-01
  156   0.38812E-01   0.59085E-01   0.90637E-01   0.74475E-01   0.49527E-01   0.69734E-01   0.61891E-01   0.64107E-01
  157   0.39293E-01   0.59803E-01   0.91593E-01   0.75269E-01   0.50102E-01   0.70490E-01   0.62582E-01   0.64881E-01
  158   0.39777E-01   0.60524E-01   0.92551E-01   0.76064E-01   0.50680E-01   0.71248E-01   0.63275E-01   0.65658E-01
  159   0.40263E-01   0.61249E-01   0.93510E-01   0.76861E-01   0.51259E-01   0.72008E-01   0.63970E-01   0.66438E-01
  160   0.40752E-01   0.61978E-01   0.94471E-01   0.77660E-01   0.51842E-01   0.72770E-01   0.64667E-01   0.67223E-01
  161   0.41243E-01   0.62709E-01   0.95434E-01   0.78460E-01   0.52426E-01   0.73533E-01   0.65367E-01   0.68010E-01
  162   0.41737E-01   0.63445E-01   0.96399E-01   0.79262E-01   0.53013E-01   0.74299E-01   0.66068E-01   0.68801E-01
  163   0.42233E-01   0.64183E-01   0.97365E-01   0.80066E-01   0.53602E-01   0.75066E-01   0.66771E-01   0.69596E-01
  164   0.42732E-01   0.64925E-01   0.98332E-01   0.80871E-01   0.54193E-01   0.75835E-01   0.67476E-01   0.70394E-01
  165   0.43233E-01   0.65670E-01   0.99301E-01   0.81678E-01   0.54786E-01   0.76606E-01   0.68183E-01   0.71195E-01
  166   0.43737E-01   0.66418E-01   0.10027E+00   0.82486E-01   0.55381E-01   0.77378E-01   0.68892E-01   0.72000E-01
  167   0.44244E-01   0.67170E-01   0.10124E+00   0.83296E-01   0.55979E-01   0.78152E-01   0.69603E-01   0.72808E-01
  168   0.44753E-01   0.67925E-01   0.10222E+00   0.84107E-01   0.56578E-01   0.78928E-01   0.70315E-01   0.73619E-01
  169   0.45264E-01   0.68683E-01   0.10319E+00   0.84919E-01   0.57180E-01   0.79705E-01   0.71030E-01   0.74434E-01
  170   0.45778E-01   0.69444E-01   0.10417E+00   0.85733E-01   0.57784E-01   0.80484E-01   0.71746E-01   0.75252E-01
  171   0.46294E-01   0.70208E-01   0.10515E+00   0.86548E-01   0.58390E-01   0.81264E-01   0.72463E-01   0.76073E-01
  172   0.46813E-01   0.70976E-01   0.10612E+00   0.87364E-01   0.58998E-01   0.82046E-01   0.73182E-01   0.76898E-01
  173   0.47334E-01   0.71747E-01   0.10710E+00   0.88182E-01   0.59608E-01   0.82829E-01   0.73903E-01   0.77725E-01
  174   0.47858E-01   0.72521E-01   0.10809E+00   0.89001E-01   0.60220E-01   0.83614E-01   0.74626E-01   0.78556E-01
  175   0.48384E-01   0.73298E-01   0.10907E+00   0.89821E-01   0.60834E-01   0.84400E-01   0.75350E-01   0.79390E-01
  176   0.48912E-01   0.74078E-01   0.11005E+00   0.90642E-01   0.61449E-01   0.85188E-01   0.76075E-01   0.80227E-01
  177   0.49443E-01   0.74861E-01   0.11104E+00   0.91464E-01   0.62067E-01   0.85977E-01   0.76803E-01   0.81067E-01
  178   0.49976E-01   0.75647E-01   0.11202E+00   0.92288E-01   0.62687E-01   0.86767E-01   0.77531E-01   0.81911E-01
  179   0.50512E-01   0.76436E-01   0.11301E+00   0.93112E-01   0.63309E-01   0.87558E-01   0.78261E-01   0.82757E-01
  180   0.51050E-01   0.77228E-01   0.11400E+00   0.93938E-01   0.63932E-01   0.88351E-01   0.78993E-01   0.83606E-01
  181   0.51590E-01   0.78023E-01   0.11499E+00   0.94764E-01   0.64558E-01   0.89145E-01   0.79725E-01   0.84458E-01
  182   0.52133E-01   0.78821E-01   0.11598E+00   0.95592E-01   0.65185E-01   0.89940E-01   0.80460E-01   0.85314E-01
  183   0.52678E-01   0.79621E-01   0.11697E+00   0.96421E-01   0.65814E-01   0.90736E-01   0.81195E-01   0.86172E-01
  184   0.53226E-01   0.80425E-01   0.11796E+00   0.97250E-01   0.66445E-01   0.91534E-01   0.81932E-01   0.87033E-01
  185   0.53775E-01   0.81232E-01   0.11896E+00   0.98081E-01   0.67078E-01   0.92333E-01   0.82670E-01   0.87897E-01
  186   0.54327E-01   0.82041E-01   0.11995E+00   0.98912E-01   0.67713E-01   0.93132E-01   0.83410E-01   0.88764E-01
  187   0.54882E-01   0.82853E-01   0.12095E+00   0.99744E-01   0.68349E-01   0.93933E-01   0.84150E-01   0.89634E-01
  188   0.55438E-01   0.83668E-01   0.12194E+00   0.10058E+00   0.68987E-01   0.94735E-01   0.84892E-01   0.90507E-01
  189   0.55997E-01   0.84486E-01   0.12294E+00   0.10141E+00   0.69627E-01   0.95538E-01   0.85635E-01   0.91382E-01
  190   0.56558E-01   0.85307E-01   0.12394E+00   0.10225E+00   0.70269E-01   0.96342E-01   0.86379E-01   0.92260E-01
  191   0.57122E-01   0.86130E-01   0.12494E+00   0.10308E+00   0.70912E-01   0.97147E-01   0.87125E-01   0.93142E-01
  192   0.57687E-01   0.86956E-01   0.12594E+00   0.10392E+00   0.71557E-01   0.97953E-01   0.87871E-01   0.94025E-01
  193   0.58255E-01   0.87785E-01   0.12694E+00   0.10476E+00   0.72204E-01   0.98760E-01   0.88619E-01   0.94912E-01
  194   0.58825E-01   0.88617E-01   0.12794E+00   0.10559E+00   0.72852E-01   0.99568E-01   0.89367E-01   0.95801E-01
  195   0.59397E-01   0.89451E-01   0.12895E+00   0.10643E+00   0.73502E-01   0.10038E+00   0.90117E-01   0.96693E-01
  196   0.59972E-01   0.90288E-01   0.12995E+00   0.10727E+00   0.74154E-01   0.10119E+00   0.90867E-01   0.97588E-01
  197   0.60548E-01   0.91127E-01   0.13096E+00   0.10811E+00   0.74807E-01   0.10200E+00   0.91619E-01   0.98486E-01
  198   0.61127E-01   0.91969E-01   0.13196E+00   0.10895E+00   0.75462E-01   0.10281E+00   0.92372E-01   0.99386E-01
  199   0.61708E-01   0.92814E-01   0.13297E+00   0.10979E+00   0.76119E-01   0.10362E+00   0.93125E-01   0.10029E+00
  200   0.62291E-01   0.93661E-01   0.13398E+00   0.11063E+00   0.76777E-01   0.10443E+00   0.93879E-01   0.10119E+00
  201   0.62877E-01   0.94511E-01   0.13498E+00   0.11148E+00   0.77436E-01   0.10525E+00   0.94635E-01   0.10210E+00
  202   0.63464E-01   0.95363E-01   0.13599E+00   0.11232E+00   0.78097E-01   0.10606E+00   0.95391E-01   0.10301E+00
  203   0.64054E-01   0.96218E-01   0.13700E+00   0.11316E+00   0.78760E-01   0.10688E+00   0.96148E-01   0.10393E+00
  204   0.64645E-01   0.97076E-01   0.13801E+00   0.11401E+00   0.79424E-01   0.10769E+00   0.96906E-01   0.10484E+00
  205   0.65239E-01   0.97936E-01   0.13902E+00   0.11485E+00   0.80089E-01   0.10851E+00   0.97665E-01   0.10576E+00
  206   0.65835E-01   0.98798E-01   0.14003E+00   0.11570E+00   0.80756E-01   0.10933E+00   0.98424E-01   0.10668E+00
  207   0.66433E-01   0.99663E-01   0.14105E+00   0.11654E+00   0.81425E-01   0.11015E+00   0.99185E-01   0.10761E+00
  208   0.67033E-01   0.10053E+00   0.14206E+00   0.11739E+00   0.82095E-01   0.11097E+00   0.99946E-01   0.10853E+00
