 0.000000   0.848761   -0.393419
 0.003003   0.847580   -0.393276
 0.006006   0.846399   -0.393121
 0.009009   0.845219   -0.392953
 0.012012   0.844039   -0.392774
 0.015015   0.842860   -0.392583
 0.018018   0.841681   -0.392381
 0.021021   0.840503   -0.392166
 0.024024   0.839326   -0.391939
 0.027027   0.838149   -0.391701
 0.030030   0.836973   -0.391451
 0.033033   0.835798   -0.391189
 0.036036   0.834624   -0.390915
 0.039039   0.833450   -0.390629
 0.042042   0.832278   -0.390331
 0.045045   0.831106   -0.390021
 0.048048   0.829935   -0.389700
 0.051051   0.828766   -0.389367
 0.054054   0.827597   -0.389021
 0.057057   0.826429   -0.388664
 0.060060   0.825263   -0.388295
 0.063063   0.824097   -0.387915
 0.066066   0.822933   -0.387522
 0.069069   0.821770   -0.387117
 0.072072   0.820608   -0.386701
 0.075075   0.819447   -0.386273
 0.078078   0.818288   -0.385833
 0.081081   0.817130   -0.385381
 0.084084   0.815973   -0.384917
 0.087087   0.814818   -0.384441
 0.090090   0.813664   -0.383953
 0.093093   0.812512   -0.383454
 0.096096   0.811361   -0.382943
 0.099099   0.810212   -0.382419
 0.102102   0.809064   -0.381884
 0.105105   0.807918   -0.381337
 0.108108   0.806774   -0.380779
 0.111111   0.805632   -0.380208
 0.114114   0.804491   -0.379625
 0.117117   0.803352   -0.379031
 0.120120   0.802214   -0.378425
 0.123123   0.801079   -0.377807
 0.126126   0.799945   -0.377177
 0.129129   0.798813   -0.376535
 0.132132   0.797684   -0.375881
 0.135135   0.796556   -0.375216
 0.138138   0.795430   -0.374538
 0.141141   0.794306   -0.373849
 0.144144   0.793185   -0.373148
 0.147147   0.792065   -0.372435
 0.150150   0.790948   -0.371710
 0.153153   0.789833   -0.370973
 0.156156   0.788720   -0.370224
 0.159159   0.787609   -0.369464
 0.162162   0.786501   -0.368691
 0.165165   0.785395   -0.367907
 0.168168   0.784291   -0.367111
 0.171171   0.783190   -0.366303
 0.174174   0.782091   -0.365483
 0.177177   0.780995   -0.364651
 0.180180   0.779901   -0.363808
 0.183183   0.778810   -0.362952
 0.186186   0.777721   -0.362085
 0.189189   0.776635   -0.361206
 0.192192   0.775552   -0.360315
 0.195195   0.774471   -0.359412
 0.198198   0.773393   -0.358497
 0.201201   0.772318   -0.357570
 0.204204   0.771246   -0.356632
 0.207207   0.770176   -0.355681
 0.210210   0.769110   -0.354719
 0.213213   0.768046   -0.353745
 0.216216   0.766985   -0.352759
 0.219219   0.765927   -0.351761
 0.222222   0.764872   -0.350752
 0.225225   0.763820   -0.349730
 0.228228   0.762772   -0.348697
 0.231231   0.761726   -0.347651
 0.234234   0.760684   -0.346594
 0.237237   0.759645   -0.345525
 0.240240   0.758609   -0.344444
 0.243243   0.757576   -0.343351
 0.246246   0.756546   -0.342247
 0.249249   0.755520   -0.341130
 0.252252   0.754498   -0.340002
 0.255255   0.753478   -0.338862
 0.258258   0.752462   -0.337709
 0.261261   0.751450   -0.336545
 0.264264   0.750441   -0.335370
 0.267267   0.749436   -0.334182
 0.270270   0.748434   -0.332982
 0.273273   0.747436   -0.331771
 0.276276   0.746441   -0.330548
 0.279279   0.745451   -0.329312
 0.282282   0.744464   -0.328065
 0.285285   0.743480   -0.326806
 0.288288   0.742501   -0.325536
 0.291291   0.741525   -0.324253
 0.294294   0.740553   -0.322958
 0.297297   0.739585   -0.321652
 0.300300   0.738622   -0.320334
 0.303303   0.737662   -0.319004
 0.306306   0.736706   -0.317662
 0.309309   0.735754   -0.316308
 0.312312   0.734806   -0.314942
 0.315315   0.733862   -0.313565
 0.318318   0.732923   -0.312175
 0.321321   0.731987   -0.310774
 0.324324   0.731056   -0.309361
 0.327327   0.730129   -0.307936
 0.330330   0.729207   -0.306499
 0.333333   0.728288   -0.305050
 0.336336   0.727375   -0.303589
 0.339339   0.726465   -0.302117
 0.342342   0.725560   -0.300632
 0.345345   0.724659   -0.299136
 0.348348   0.723763   -0.297628
 0.352352   0.722576   -0.295599
 0.356356   0.721396   -0.293548
 0.360360   0.720225   -0.291477
 0.364364   0.719062   -0.289384
 0.368368   0.717908   -0.287271
 0.372372   0.716762   -0.285136
 0.376376   0.715624   -0.282980
 0.380380   0.714496   -0.280803
 0.384384   0.713376   -0.278605
 0.388388   0.712265   -0.276386
 0.392392   0.711162   -0.274146
 0.396396   0.710069   -0.271885
 0.400400   0.708985   -0.269602
 0.404404   0.707910   -0.267299
 0.408408   0.706845   -0.264974
 0.412412   0.705788   -0.262628
 0.416416   0.704742   -0.260262
 0.420420   0.703704   -0.257874
 0.424424   0.702677   -0.255465
 0.428428   0.701659   -0.253035
 0.432432   0.700650   -0.250583
 0.436436   0.699652   -0.248111
 0.440440   0.698663   -0.245618
 0.444444   0.697685   -0.243103
 0.448448   0.696717   -0.240568
 0.452452   0.695759   -0.238011
 0.456456   0.694811   -0.235433
 0.460460   0.693873   -0.232834
 0.464464   0.692946   -0.230214
 0.468468   0.692030   -0.227573
 0.472472   0.691124   -0.224911
 0.476476   0.690229   -0.222228
 0.480480   0.689344   -0.219524
 0.484484   0.688471   -0.216798
 0.489489   0.687394   -0.213362
 0.494494   0.686335   -0.209892
 0.499499   0.685293   -0.206390
 0.504505   0.684269   -0.202855
 0.509510   0.683263   -0.199286
 0.514515   0.682274   -0.195685
 0.519520   0.681304   -0.192051
 0.524525   0.680352   -0.188384
 0.529530   0.679418   -0.184684
 0.534535   0.678503   -0.180950
 0.539540   0.677607   -0.177184
 0.544545   0.676730   -0.173385
 0.550551   0.675702   -0.168783
 0.556557   0.674702   -0.164133
 0.562563   0.673731   -0.159436
 0.568569   0.672787   -0.154691
 0.574575   0.671873   -0.149899
 0.580581   0.670987   -0.145059
 0.587588   0.669990   -0.139353
 0.594595   0.669034   -0.133582
 0.601602   0.668119   -0.127746
 0.608609   0.667244   -0.121846
 0.616617   0.666296   -0.115024
 0.624625   0.665402   -0.108118
 0.633634   0.664463   -0.100247
 0.643644   0.663504   -0.091377
 0.654655   0.662552   -0.081467
 0.666667   0.661640   -0.070474
